ST,County,StateFIPS,CountyFIPS,S_C_Rate,Population,S_Homicide_Rate,S_Suicide_Rate
OK,WAGONER,40,145,17.16944652,516317,5.61507221,11.17119353
OK,WASHINGTON,40,147,16.22550477,359109,5.54371413,10.34375929
OK,WASHITA,40,149,17.0516199,81398,3.241217007,13.1057905
OK,WOODS,40,151,10.73119693,62019,,9.121517391
OK,WOODWARD,40,153,12.65240396,144165,,10.63952151
OR,BAKER,41,1,18.40158197,112711,,14.72126558
OR,BENTON,41,3,11.60329289,599758,1.158223428,10.08707313
OR,CLACKAMAS,41,5,8.7029578,2667820,1.607936776,6.947626819
OR,CLATSOP,41,7,8.938920546,259957,0.972081194,7.797781753
OR,COLUMBIA,41,9,8.588734429,345238,1.549513943,6.928540918
OR,COOS,41,11,21.01636009,439728,2.450670964,18.04584983
OR,CROOK,41,13,14.07171126,147296,1.621164891,12.12631339
OR,CURRY,41,15,20.1533918,156350,2.589805021,17.1398005
OR,DESCHUTES,41,17,13.73214609,1129773,1.58665787,11.78660132
OR,DOUGLAS,41,19,16.36938997,750492,2.016404002,14.00368764
OR,GILLIAM,41,21,13.14648412,13371,,10.37880325
OR,GRANT,41,23,15.9518197,51265,2.320264684,12.97898058
OR,HARNEY,41,25,14.54788908,51097,2.294818972,11.95832272
OR,HOOD RIVER,41,27,9.351374463,156608,1.929460807,7.268030279
OR,JACKSON,41,29,17.54061882,1436164,2.400889855,14.82902557
OR,JEFFERSON,41,31,10.78674855,152801,1.565472454,8.921048506
OR,JOSEPHINE,41,33,17.63360002,579687,2.127690581,15.15615209
OR,KLAMATH,41,35,15.11038887,463209,1.810254508,12.98595796
OR,LAKE,41,37,15.08358222,55143,2.527974673,12.23961071
OR,LANE,41,39,13.55038334,2472711,1.493743046,11.75179478
OR,LINCOLN,41,41,11.89219433,322640,1.194093284,10.40567004
OR,LINN,41,43,10.84028603,822117,1.323523295,9.201638144
OR,MALHEUR,41,45,13.91302141,216258,1.858090807,11.51109915
OR,MARION,41,47,9.678398104,2224784,1.594736051,7.794959837
OR,MORROW,41,49,11.08057262,78162,1.58982129,9.105340113
OR,MULTNOMAH,41,51,8.693594902,5225632,1.571131609,7.004628423
OR,POLK,41,53,9.672230431,531426,1.357832349,8.035391435
OR,SHERMAN,41,55,13.60170166,12087,,10.70772258
OR,TILLAMOOK,41,57,9.033061496,176997,1.112768445,7.756650632
OR,UMATILLA,41,59,11.60010894,532758,1.745835794,9.349920584
OR,UNION,41,61,16.8691323,179737,2.595251123,13.30066201
OR,WALLOWA,41,63,17.28395726,48295,2.084835311,14.45934168
OR,WASCO,41,65,9.626757131,176489,1.673436286,7.701405704
OR,WASHINGTON,41,67,8.904759453,3776133,1.558903235,7.201372504
OR,WHEELER,41,69,16.20969626,9869,,12.39565008
OR,YAMHILL,41,71,8.555275916,698494,1.270388999,7.126088292
PA,ADAMS,42,1,9.006813902,710073,1.794913988,7.093672047
PA,ALLEGHENY,42,3,11.44508983,8588653,4.46229907,6.73202756
PA,ARMSTRONG,42,5,11.53965817,480565,4.618696825,6.630521822
PA,BEAVER,42,7,11.76088069,1192427,4.921018712,6.592040893
PA,BEDFORD,42,9,11.30989904,346625,1.696484856,9.263345883
PA,BERKS,42,11,7.600481722,2882258,1.520096344,5.861809432
PA,BLAIR,42,13,10.36523424,887870,1.33131449,8.701091131
PA,BRADFORD,42,15,9.42367233,437318,1.206490921,7.923710644
PA,BUCKS,42,17,11.0848727,4378893,6.481987954,4.361110876
PA,BUTLER,42,19,11.81768519,1290994,4.94234046,6.589787279
PA,CAMBRIA,42,21,10.68560535,993240,1.660496947,8.71760897
PA,CAMERON,42,23,11.7632374,35005,,10.19480575
PA,CARBON,42,25,10.3488569,454564,2.114168928,7.906991789
PA,CENTRE,42,27,8.483068746,1085705,0.845664174,7.320280507
PA,CHESTER,42,29,8.071712627,3518877,2.839816718,5.095087221
PA,CLARION,42,31,10.68037183,277767,1.107329521,9.144398627
PA,CLEARFIELD,42,33,10.48668401,571513,1.418199171,8.549144297
PA,CLINTON,42,35,8.259484434,276091,0.931520801,6.92430462
PA,COLUMBIA,42,37,10.9583067,469275,1.780029515,8.825979679
PA,CRAWFORD,42,39,10.85478719,617163,2.392549248,8.157147773
PA,CUMBERLAND,42,41,10.03532989,1661821,2.534756115,7.304706259
PA,DAUPHIN,42,43,9.264358392,1882036,2.069538125,6.985625078
PA,DELAWARE,42,45,12.2252924,3918167,7.791388393,4.231442635
PA,ELK,42,47,13.07051543,222727,,11.50652213
PA,ERIE,42,49,9.513190737,1959032,1.685320504,7.517416457
PA,FAYETTE,42,51,10.45566999,953279,1.667686614,8.497950921
PA,FOREST,42,53,12.85735443,53459,1.302010576,10.95858901
PA,FRANKLIN,42,55,8.697324166,1052988,1.20796169,7.36146065
PA,FULTON,42,57,9.402550693,103441,1.182710779,8.042433297
PA,GREENE,42,59,10.88968453,268863,1.752053204,8.81417535
PA,HUNTINGDON,42,61,8.934645858,321416,1.163365346,7.538607442
PA,INDIANA,42,63,11.02486932,619220,1.593084565,9.051616845
PA,JEFFERSON,42,65,12.7941221,314978,1.141629357,11.0619948
PA,JUNIATA,42,67,9.908777442,173018,2.5320216,7.117572529
PA,LACKAWANNA,42,69,10.87948437,1498264,1.902612529,8.630942291
PA,LANCASTER,42,71,8.642801034,3661857,2.133487409,6.307938538
PA,LAWRENCE,42,73,11.98859191,632557,3.817420055,7.855682593
PA,LEBANON,42,75,9.433544955,940293,2.307900906,6.817923928
PA,LEHIGH,42,77,8.161516679,2463990,1.53193517,6.397149967
PA,LUZERNE,42,79,10.9711952,2241663,1.741905513,8.835956189
PA,LYCOMING,42,81,9.314986551,815544,1.178401913,7.799898377
PA,MC KEAN,42,83,11.12123918,302773,1.195273369,9.510218548
PA,MERCER,42,85,11.97105018,812769,3.878561934,7.800867048
PA,MIFFLIN,42,87,7.639523294,326813,,6.63958569
PA,MONROE,42,89,9.344882783,1179577,1.48759352,7.587725337
PA,MONTGOMERY,42,91,11.86078834,5630412,6.607216428,4.997154663
PA,MONTOUR,42,93,8.87192936,128568,1.10899117,7.570070161
PA,NORTHAMPTON,42,95,8.170880765,2087572,1.492841999,6.439537382
PA,NORTHUMBERLAND,42,97,10.28782706,660570,2.320933786,7.621222289
PA,PERRY,42,99,9.250978526,320310,2.243188402,6.816510493
PA,PHILADELPHIA,42,101,11.46245935,10746489,7.211897052,4.038183749
PA,PIKE,42,103,7.517610124,399861,1.500260589,5.837970552
PA,POTTER,42,105,8.996141732,122082,1.076758277,7.537307938
PA,SCHUYLKILL,42,107,10.73901544,1032616,2.540824954,7.852761113
PA,SNYDER,42,109,7.5273508,278604,,6.329817718
PA,SOMERSET,42,111,10.44433782,541250,1.637043545,8.512626435
PA,SULLIVAN,42,113,10.95927666,44933,1.949372421,8.653311722
PA,SUSQUEHANNA,42,115,9.167127954,300253,1.055208973,7.760182657
PA,TIOGA,42,117,9.118144672,295168,1.072722903,7.777241044
PA,UNION,42,119,7.504137254,314600,0.904754137,6.280058128
PA,VENANGO,42,121,10.2316186,381765,1.262168174,8.486066872
PA,WARREN,42,123,9.430146751,289834,1.484027078,7.645557227
PA,WASHINGTON,42,125,11.62512386,1455523,4.484245508,6.864538291
PA,WAYNE,42,127,9.43295622,364018,1.347565174,7.769295511
PA,WESTMORELAND,42,129,11.57881859,2544359,4.36446659,6.911435762
PA,WYOMING,42,131,10.7411158,197749,1.673664987,8.686109428
PA,YORK,42,133,8.719732555,3052108,2.654276361,5.947829303
RI,BRISTOL,44,1,4.141425493,347463,1.907847699,2.163778488
RI,KENT,44,3,4.874902176,1160450,1.468999539,3.286206377
RI,NEWPORT,44,5,3.568760874,578991,1.445574025,2.055425567
RI,PROVIDENCE,44,7,3.552850805,4400295,1.189058939,2.268285124
RI,WASHINGTON,44,9,4.868546716,887201,0.75676892,3.960424013
SC,ABBEVILLE,45,1,15.20738174,176885,4.677885881,10.121244
SC,AIKEN,45,3,16.12349896,1129861,6.459960828,9.258690452
SC,ALLENDALE,45,5,19.27633112,71622,9.73651419,8.949725165
SC,ANDERSON,45,7,15.20254621,1319682,4.303983811,10.4754589
SC,BAMBERG,45,9,19.41455447,110389,9.958018712,8.955052799
SC,BARNWELL,45,11,17.73247807,156814,7.43620048,9.812264539
SC,BEAUFORT,45,13,14.68174602,1157678,6.512525472,7.597946384
SC,BERKELEY,45,15,14.66718065,1289277,6.638163656,7.554862447
SC,CALHOUN,45,17,14.51273492,105666,6.070686505,7.983585117
SC,CHARLESTON,45,19,14.30302091,2516062,6.210762594,7.635584601
SC,CHEROKEE,45,21,14.3131825,388498,4.193315185,9.61666949
SC,CHESTER,45,23,14.21574938,230228,5.439700019,8.558461363
SC,CHESTERFIELD,45,25,13.66489752,324710,4.86032668,8.270189377
SC,CLARENDON,45,27,14.98738955,242033,6.619036396,7.990122507
SC,COLLETON,45,29,14.61849051,269093,6.621615909,7.43658402
SC,DARLINGTON,45,31,14.74353172,478327,5.415184573,8.814497516
SC,DILLON,45,33,17.18444075,221023,7.846403384,8.704603755
SC,DORCHESTER,45,35,15.01689005,977015,6.797118654,7.745553815
SC,EDGEFIELD,45,37,15.31820145,186707,5.909442316,9.084319167
SC,FAIRFIELD,45,39,14.56810931,165237,6.208998396,7.986132213
SC,FLORENCE,45,41,15.80767674,961250,7.295850803,8.048597315
SC,GEORGETOWN,45,43,14.82731601,422921,6.132843108,8.227352179
SC,GREENVILLE,45,45,14.67828703,3219364,4.065765284,10.16441321
SC,GREENWOOD,45,47,16.10226729,486948,4.864226577,10.95848746
SC,HAMPTON,45,49,13.93200185,145800,6.071857523,7.236323349
SC,HORRY,45,51,16.75869748,1941379,7.34461076,8.78512834
SC,JASPER,45,53,15.19263811,177902,7.02225628,7.449465788
SC,KERSHAW,45,55,14.64051591,433266,6.482885273,7.689422254
SC,LANCASTER,45,57,11.15970103,545410,4.837919171,6.102275543
SC,LAURENS,45,59,15.07819834,466024,4.583673986,10.01526621
SC,LEE,45,61,14.54109255,132605,5.946980493,8.086442988
SC,LEXINGTON,45,63,14.65920553,1862110,5.595561554,8.670206054
SC,MC CORMICK,45,65,13.44876443,70475,3.47385059,9.429023029
SC,MARION,45,67,14.65116036,229160,5.431892785,8.720928784
SC,MARLBORO,45,69,17.62223334,199765,8.823979615,8.129380636
SC,NEWBERRY,45,71,14.31044139,262518,5.314853508,8.630687488
SC,OCONEE,45,73,15.89839729,520105,3.974599324,11.34943391
SC,ORANGEBURG,45,75,15.03449089,642142,5.438948175,9.153351807
SC,PICKENS,45,77,14.54767982,835409,4.130822664,10.02500046
SC,RICHLAND,45,79,13.67749204,2721274,5.331365805,7.933580068
SC,SALUDA,45,81,14.75232687,139011,4.40111085,10.00699506
SC,SPARTANBURG,45,83,14.6661365,2006188,4.119864259,10.06755562
SC,SUMTER,45,85,13.94823224,752254,6.039248007,7.497642263
SC,UNION,45,87,15.03189216,199968,4.77946696,9.877565051
SC,WILLIAMSBURG,45,89,14.01437271,237601,5.588009374,8.071569095
SC,YORK,45,91,12.21905845,1616662,5.04589252,6.917893118
SD,AURORA,46,3,10.99924946,19108,,9.381712777
SD,BEADLE,46,5,7.356959684,123696,,
SD,BENNETT,46,7,11.29577613,24013,,
SD,BON HOMME,46,9,9.686675324,49259,,7.068654966
SD,BROOKINGS,46,11,6.692497358,226274,,5.988023952
SD,BROWN,46,13,8.341708143,259592,,7.547259749
SD,BRULE,46,15,,36842,,
SD,BUFFALO,46,17,,13848,,
SD,BUTTE,46,19,16.69075372,71244,,15.70894467
SD,CAMPBELL,46,21,,9914,,
SD,CHARLES MIX,46,23,9.136886686,64117,,7.255762957
SD,CLARK,46,25,8.531102814,25545,,7.142318635
SD,CLAY,46,27,7.815053213,97664,,6.867774036
SD,CODINGTON,46,29,7.625157762,192180,,6.836348338
SD,CORSON,46,31,12.38280559,28625,,9.729347249
SD,CUSTER,46,33,12.40522109,57890,,10.48896742
SD,DAVISON,46,35,10.0612994,137336,,8.943377243
SD,DAY,46,37,8.915623376,39605,,7.522557224
SD,DEUEL,46,39,7.521752767,30488,,6.954073313
SD,DEWEY,46,41,14.07688143,38017,,11.91120736
SD,DOUGLAS,46,43,10.94604625,20980,,8.893662581
SD,EDMUNDS,46,45,9.303537205,28266,,8.771906507
SD,FALL RIVER,46,47,10.19645163,48847,,8.497043029
SD,FAULK,46,49,7.997240952,16618,,7.247499613
SD,GRANT,46,51,9.541782405,51171,,8.269544751
SD,GREGORY,46,53,,29701,,
SD,HAAKON,46,55,13.21320733,13389,,11.54932197
SD,HAMLIN,46,57,7.248674852,41331,,6.705024238
SD,HAND,46,59,,23793,,
SD,HANSON,46,61,9.858217705,23685,,8.44990089
SD,HARDING,46,63,14.82869887,8893,,13.64240296
SD,HUGHES,46,65,11.20962533,120411,,
SD,HUTCHINSON,46,67,10.80949839,50802,,8.813898687
SD,HYDE,46,69,,9879,,
SD,JACKSON,46,71,11.69427239,21817,,9.727978805
SD,JERAULD,46,73,,14285,,
SD,JONES,46,75,,6973,,
SD,KINGSBURY,46,77,7.053877516,36007,,5.819448951
SD,LAKE,46,79,7.897098992,81282,,6.691435023
SD,LAWRENCE,46,81,14.25259627,169756,,12.8031797
SD,LINCOLN,46,83,6.845392791,326420,,5.853991076
SD,LYMAN,46,85,10.19599846,26531,,8.627383315
SD,MC COOK,46,87,8.75853789,39275,,7.343697154
SD,MC PHERSON,46,89,8.300436749,17187,,7.812175764
SD,MARSHALL,46,91,10.46459113,32581,,8.628697948
SD,MEADE,46,93,13.29228053,180714,,11.8710933
SD,MELLETTE,46,95,11.92742164,14473,,
SD,MINER,46,97,11.72728893,16485,,10.32001426
SD,MINNEHAHA,46,99,7.626582326,1214350,,6.414410301
SD,MOODY,46,101,7.579516013,45164,,6.37368392
SD,PENNINGTON,46,103,13.04397574,720513,,11.44208398
SD,PERKINS,46,105,15.3000101,20954,,13.85661292
SD,POTTER,46,107,,16316,,
SD,ROBERTS,46,109,9.312252407,71493,,7.298792427
SD,SANBORN,46,111,10.07632168,16444,,8.784485565
SD,SHANNON,46,113,11.51286203,96756,,9.44414463
SD,SPINK,46,115,8.044555613,45674,,6.547894104
SD,STANLEY,46,117,12.52681521,20669,,10.56950034
SD,SULLY,46,119,13.01472058,9849,,11.15547478
SD,TODD,46,121,12.17234163,68351,,
SD,TRIPP,46,123,10.2678113,39059,,
SD,TURNER,46,125,7.9202625,58387,,6.634505601
SD,UNION,46,127,5.326199849,101626,,4.4566162
SD,WALWORTH,46,129,,38222,,
SD,YANKTON,46,135,8.593328215,157482,,7.098836351
SD,ZIEBACH,46,137,15.83944394,19613,,14.28655728
TN,ANDERSON,47,1,14.51494677,526140,3.756809751,10.2885358
TN,BEDFORD,47,3,12.0212199,317487,2.280448219,9.154370707
TN,BENTON,47,5,23.51694317,114568,3.031072676,18.4999953
TN,BLEDSOE,47,7,14.70870431,92202,4.820499731,9.177489873
TN,BLOUNT,47,9,13.38138987,866440,3.215250621,9.366972908
TN,BRADLEY,47,11,12.74550436,700746,3.660026589,8.288883746
TN,CAMPBELL,47,13,16.19219607,283279,2.414109232,12.83599543
TN,CANNON,47,15,11.90643162,96584,2.537436247,8.811317077
TN,CARROLL,47,17,18.29586662,199717,5.015838106,11.79916202
TN,CARTER,47,19,13.95595598,402062,1.928586882,10.58969524
TN,CHEATHAM,47,21,13.9052621,274727,5.192938588,8.195490757
TN,CHESTER,47,23,17.88364438,120009,6.625954572,9.90676703
TN,CLAIBORNE,47,25,18.60501752,223250,2.240750285,14.80253218
TN,CLAY,47,27,20.79232011,54716,4.718824423,14.15647327
TN,COCKE,47,29,14.03336497,248749,1.86867262,11.13875444
TN,COFFEE,47,31,12.90296232,371039,2.485891824,9.736409644
TN,CROCKETT,47,33,16.15980483,102126,6.371249217,8.688067114
TN,CUMBERLAND,47,35,17.03398686,396023,2.958283432,12.50113321
TN,DAVIDSON,47,37,12.53770452,4472532,4.358848925,7.67850208
TN,DECATUR,47,39,18.26476305,81957,2.639416626,13.72496645
TN,DE KALB,47,41,12.73556733,132249,2.277528463,9.57491558
TN,DICKSON,47,43,13.36635255,348844,2.876303713,9.841470547
TN,DYER,47,45,16.59591459,267195,5.940235111,9.859565493
TN,FAYETTE,47,47,19.16819942,269567,11.87511956,6.580318128
TN,FENTRESS,47,49,17.67470298,125479,3.404016871,12.63413954
TN,FRANKLIN,47,51,14.9080348,287641,3.424818806,10.3248214
TN,GIBSON,47,53,16.1188594,346902,4.985713269,10.0682365
TN,GILES,47,55,14.79362174,204801,3.074469066,10.77872684
TN,GRAINGER,47,57,14.67000985,158470,3.465193275,10.56157711
TN,GREENE,47,59,14.68348943,480069,1.997250452,11.53966928
TN,GRUNDY,47,61,16.30851808,95594,2.179479375,13.22718517
TN,HAMBLEN,47,63,15.2436686,438684,2.205058981,11.9840162
TN,HAMILTON,47,65,12.38954906,2384495,3.426512841,8.187562263
TN,HANCOCK,47,67,19.66706831,47065,2.404707042,15.45883099
TN,HARDEMAN,47,69,18.2291324,188337,6.726257408,10.38183209
TN,HARDIN,47,71,16.82441285,181921,3.63490401,11.99518323
TN,HAWKINS,47,73,14.51612593,397211,2.085492573,11.33300569
TN,HAYWOOD,47,75,15.16190209,129822,6.905420755,7.305735002
TN,HENDERSON,47,77,17.60600624,195196,6.005149416,10.03132914
TN,HENRY,47,79,19.71582073,225712,2.928799457,15.50120688
TN,HICKMAN,47,81,13.25559202,171012,2.457497396,10.20233768
TN,HOUSTON,47,83,17.14160681,58452,3.428321363,12.60412266
TN,HUMPHREYS,47,85,18.14556854,128474,2.510707597,13.92301486
TN,JACKSON,47,87,14.8745579,80898,2.938184276,10.92637277
TN,JEFFERSON,47,89,13.53416899,362929,3.037034908,9.926416109
TN,JOHNSON,47,91,15.14874239,126829,2.327820934,11.63910467
TN,KNOX,47,93,13.56519872,3057630,3.031674971,9.791072738
TN,LAKE,47,95,13.23615787,54258,3.072679507,8.981678558
TN,LAUDERDALE,47,97,14.90943386,193852,6.934620399,7.212005215
TN,LAWRENCE,47,99,16.17034286,293057,3.431648325,11.95877446
TN,LEWIS,47,101,16.97829556,84122,3.241310971,13.35111424
TN,LINCOLN,47,103,14.19904388,233550,3.303737933,9.747198442
TN,LOUDON,47,105,13.72981121,343849,3.343237204,9.485026899
TN,MC MINN,47,107,14.26255007,366701,2.435069523,9.827244862
TN,MC NAIRY,47,109,20.47840118,182421,5.789705047,13.40209502
TN,MACON,47,111,13.22033917,157025,2.546540741,9.806890939
TN,MADISON,47,113,16.45741036,686609,6.044542692,9.244594706
TN,MARION,47,115,15.28036515,197587,4.446220431,10.15876947
TN,MARSHALL,47,117,11.68740726,215329,2.354297865,8.765555445
TN,MAURY,47,119,13.53505212,573761,2.267470072,10.81408804
TN,MEIGS,47,121,14.19959404,81805,4.136508656,9.047100803
TN,MONROE,47,123,14.16128464,313702,2.301208754,10.13416932
TN,MONTGOMERY,47,125,16.4956873,1240160,4.018595728,11.73170688
TN,MOORE,47,127,14.27313843,44387,1.833978681,11.48230131
TN,MORGAN,47,129,18.25215936,152886,3.69663987,13.51583952
TN,OBION,47,131,15.51078329,220646,2.722637493,11.7980958
TN,OVERTON,47,133,16.78137413,154282,2.397339162,12.5078565
TN,PERRY,47,135,20.69094493,54897,2.785319509,16.44664853
TN,PICKETT,47,137,19.41415103,35735,3.640153318,13.34722883
TN,POLK,47,139,14.1242739,117067,2.111602411,10.65186105
TN,PUTNAM,47,141,17.45569523,508287,2.802252077,13.36907762
TN,RHEA,47,143,15.33181853,224315,4.866797442,9.592935998
TN,ROANE,47,145,14.87726797,375859,3.710267559,10.24395824
TN,ROBERTSON,47,147,14.31647282,465608,5.276464219,8.489855935
TN,RUTHERFORD,47,149,12.59285786,1887780,4.39750592,7.75349728
TN,SCOTT,47,151,15.99640855,154915,2.580065895,12.31981465
TN,SEQUATCHIE,47,153,14.36827134,100175,4.674393952,9.097813733
TN,SEVIER,47,155,13.24156035,639639,3.00704757,9.601450136
TN,SHELBY,47,157,18.62701479,6522736,10.91594689,7.022771741
TN,SMITH,47,159,12.66296279,133900,2.437222965,9.483976319
TN,STEWART,47,161,17.34039658,92980,3.904460157,12.51723991
TN,SULLIVAN,47,163,14.28721292,1096904,2.109332616,10.85603186
TN,SUMNER,47,165,13.61718318,1147368,5.230082295,7.804475135
TN,TIPTON,47,167,19.13000812,428117,11.9014936,6.571376835
TN,TROUSDALE,47,169,11.1095357,54947,2.247843799,8.21327542
TN,UNICOI,47,171,14.28723555,127556,2.174144541,10.64887122
TN,UNION,47,173,14.55661863,134117,3.559298599,10.5409997
TN,VAN BUREN,47,175,17.28392338,38969,3.309687455,12.77907101
TN,WARREN,47,177,17.14342638,278557,2.702792448,13.4367396
TN,WASHINGTON,47,179,14.24662934,865416,2.196355356,10.684972
TN,WAYNE,47,181,17.21914851,118923,3.416497721,12.77770148
TN,WEAKLEY,47,183,18.29444783,242708,3.20152837,14.11285976
TN,WHITE,47,185,16.79824204,181790,3.060144869,12.5661268
TN,WILLIAMSON,47,187,13.17360437,1324549,4.693298854,8.016370226
TN,WILSON,47,189,12.79522787,820088,4.711022237,7.546783195
TX,ANDERSON,48,1,14.67697368,406771,2.889168047,11.32553874
TX,ANDREWS,48,3,12.59727345,109283,4.067119713,8.206223845
TX,ANGELINA,48,5,15.06069338,608008,3.937701503,10.71704327
TX,ARANSAS,48,7,10.2161156,165917,2.993846565,7.00621825
TX,ARCHER,48,9,11.82285161,62344,2.321050624,8.849005502
TX,ARMSTRONG,48,11,12.10118175,13542,2.678130387,8.927101291
TX,ATASCOSA,48,13,10.58110579,320239,4.540015491,5.805627588
TX,AUSTIN,48,15,8.825167385,199805,3.309437769,5.391180882
TX,BAILEY,48,17,8.84775063,49460,2.608952109,5.785067719
TX,BANDERA,48,19,10.69715003,143918,4.444226581,5.994538178
TX,BASTROP,48,21,7.98012527,524352,1.618407282,6.215372648
TX,BAYLOR,48,23,11.45878707,25722,2.200694205,8.499232792
TX,BEE,48,25,10.57481838,225947,2.464035351,7.700110471
TX,BELL,48,27,10.52254982,2204241,2.797903421,7.311043288
TX,BEXAR,48,29,10.61729473,12274514,4.188294791,6.168452826
TX,BLANCO,48,31,8.394067546,73489,1.812575787,6.387633387
TX,BORDEN,48,33,12.27357178,4403,4.602589417,6.903884125
TX,BOSQUE,48,35,11.42519188,126155,2.464257071,8.487996579
TX,BOWIE,48,37,19.38005426,648829,4.980013944,13.62003814
TX,BRAZORIA,48,39,11.56234999,2236673,5.589986531,5.787678005
TX,BRAZOS,48,41,9.308279582,1383372,2.703833593,6.560120848
TX,BREWSTER,48,43,10.06060509,64229,,8.450908271
TX,BRISCOE,48,45,12.19093216,11205,,
TX,BROOKS,48,47,5.846358306,50655,2.893043286,2.697160147
TX,BROWN,48,49,14.09584147,265661,,11.27667318
TX,BURLESON,48,51,9.047870229,120256,2.565117849,6.436113874
TX,BURNET,48,53,9.023658066,304605,2.203797679,6.589057251
TX,CALDWELL,48,55,8.27040643,269802,1.699141389,6.37412709
TX,CALHOUN,48,57,13.27533949,150404,1.640772297,10.8887616
TX,CALLAHAN,48,59,13.83246388,94646,2.620246462,10.60285777
TX,CAMERON,48,61,4.845971839,2867368,2.200586246,2.469806903
TX,CAMP,48,63,16.20164761,87007,3.145025713,12.29419142
TX,CARSON,48,65,11.92470476,43040,2.605768819,8.788949067
TX,CASS,48,67,17.52136079,212298,7.169290745,9.61263647
TX,CASTRO,48,69,8.40316274,55696,,6.958869144
TX,CHAMBERS,48,71,12.36751262,248290,6.208803689,5.952436379
TX,CHEROKEE,48,73,14.05840745,355252,3.32124189,10.14571153
TX,CHILDRESS,48,75,,49461,,
TX,CLAY,48,77,12.56357055,74427,2.67626355,9.366922423
TX,COCHRAN,48,79,12.84251356,21331,4.653084623,7.537997089
TX,COKE,48,81,11.52571131,22956,3.023137393,8.219154787
TX,COLEMAN,48,83,12.40486563,61051,2.520774833,9.287065175
TX,COLLIN,48,85,9.851248508,5685562,3.951287902,5.738133114
TX,COLLINGSWORTH,48,87,14.87813999,21330,,12.06335675
TX,COLORADO,48,89,13.4483229,145455,2.977842927,10.27836107
TX,COMAL,48,91,10.23147088,787852,3.991823866,6.000654323
TX,COMANCHE,48,93,13.56358691,96510,,10.87425503
TX,CONCHO,48,95,10.74262212,28629,2.781571799,7.385552708
TX,COOKE,48,97,8.445136112,269417,1.387197448,6.814035816
TX,CORYELL,48,99,12.52851775,530406,3.794593362,8.097959018
TX,COTTLE,48,101,,10380,,
TX,CRANE,48,103,10.70426109,31500,3.805959498,6.660429122
TX,CROCKETT,48,105,7.042005563,26215,,5.921686496
TX,CROSBY,48,107,10.25120812,42386,2.3466621,7.410511893
TX,CULBERSON,48,109,17.7776333,16502,4.06345904,13.40941483
TX,DALLAM,48,111,11.51775173,47804,,7.678501157
TX,DALLAS,48,113,9.742672597,16899891,3.826809381,5.737872082
TX,DAWSON,48,115,11.75778954,95491,4.38957476,6.741132667
TX,DEAF SMITH,48,117,11.00836175,134726,2.929982215,7.785381314
TX,DELTA,48,119,15.45999284,36617,3.421974699,11.54916461
TX,DENTON,48,121,9.815924898,4818615,3.821284632,5.796411126
TX,DE WITT,48,123,13.36942237,141984,,10.84688984
TX,DICKENS,48,125,,16506,,
TX,DIMMIT,48,127,5.570604202,72329,2.805340246,2.524806221
TX,DONLEY,48,129,11.91820536,25489,,9.832519419
TX,DUVAL,48,131,7.112558126,82141,3.156460707,3.493149849
TX,EASTLAND,48,133,15.04359143,129014,2.886270449,11.5450818
TX,ECTOR,48,135,11.93747387,994684,3.498160842,8.133223958
TX,EDWARDS,48,137,12.42692916,13791,,9.82128272
TX,ELLIS,48,139,11.01775174,1063199,4.641231614,6.148892839
TX,EL PASO,48,141,7.534839444,5673017,1.745877432,5.565804746
TX,ERATH,48,143,14.15600222,271199,2.154174251,11.38634961
TX,FALLS,48,145,12.91358401,123069,4.079160045,8.225930477
TX,FANNIN,48,147,8.931042306,236624,1.699378883,7.008387365
TX,FAYETTE,48,149,13.04385933,172460,2.320054031,10.25979449
TX,FISHER,48,151,12.93078814,27508,2.7147511,9.715951306
TX,FLOYD,48,153,10.07001574,44395,2.247028305,7.40687108
TX,FOARD,48,155,,9192,,
TX,FORT BEND,48,157,11.62054035,4271573,5.747441678,5.69827155
TX,FRANKLIN,48,159,14.98275087,74202,2.844826115,11.66378707
TX,FREESTONE,48,161,15.19309252,137499,2.746443648,11.80386419
TX,FRIO,48,163,11.46493411,123266,4.051518069,6.723795945
TX,GAINES,48,165,13.58379659,126236,4.836654846,8.232603993
TX,GALVESTON,48,167,12.11175415,2086185,5.945179833,5.971747171
TX,GARZA,48,169,10.85266836,44853,2.713167089,7.605763479
TX,GILLESPIE,48,171,16.04008863,174677,2.415675998,12.75476927
TX,GLASSCOCK,48,173,13.05878233,8691,3.78407897,8.903715224
TX,GOLIAD,48,175,12.00138645,51093,1.762441367,9.399687293
TX,GONZALES,48,177,10.99471037,139420,1.892532113,8.696635664
TX,GRAY,48,179,11.62523809,159416,,9.240573869
TX,GRAYSON,48,181,7.797501006,848571,1.329303706,6.314192603
TX,GREGG,48,183,14.93955993,853849,4.342895327,9.843896075
TX,GRIMES,48,185,10.81362697,186767,2.586592871,7.993406358
TX,GUADALUPE,48,187,10.22063215,949188,3.967343349,6.032880838
TX,HALE,48,189,9.992043649,251129,2.237024697,7.344897757
TX,HALL,48,191,,23087,,
TX,HAMILTON,48,193,12.41444182,58704,2.069073636,9.708730138
TX,HANSFORD,48,195,10.2773884,38778,,8.424088851
TX,HARDEMAN,48,197,9.120181188,28511,,7.853489356
TX,HARDIN,48,199,14.95763721,383322,5.10319387,9.452221159
TX,HARRIS,48,201,11.64211156,29305035,5.34345494,6.102414691
